image,resnet50_classe,auc_augmentation
ILSVRC2012_val_00016605.JPEG,television,94.5560302734375
ILSVRC2012_val_00016635.JPEG,scabbard,96.84292602539062
ILSVRC2012_val_00016659.JPEG,sleeping bag,96.79635620117188
ILSVRC2012_val_00016671.JPEG,pop bottle,95.95391845703124
ILSVRC2012_val_00016685.JPEG,beacon,92.67816925048828
ILSVRC2012_val_00016689.JPEG,Maltese dog,94.73684692382812
ILSVRC2012_val_00016702.JPEG,loudspeaker,88.5951919555664
ILSVRC2012_val_00016716.JPEG,plate rack,1.110854148864746
ILSVRC2012_val_00016748.JPEG,croquet ball,79.31714630126953
ILSVRC2012_val_00016780.JPEG,cabbage butterfly,98.11321258544922
ILSVRC2012_val_00016825.JPEG,anemone fish,94.27143096923828
ILSVRC2012_val_00016847.JPEG,necklace,89.41648864746094
ILSVRC2012_val_00016924.JPEG,bookcase,91.44117736816406
ILSVRC2012_val_00016933.JPEG,rain barrel,90.34929656982422
ILSVRC2012_val_00016942.JPEG,magnetic compass,92.80139923095705
ILSVRC2012_val_00016962.JPEG,goldfish,95.59869384765624
ILSVRC2012_val_00016972.JPEG,umbrella,98.52941131591795
ILSVRC2012_val_00016981.JPEG,red-backed sandpiper,0.4556677937507629
ILSVRC2012_val_00016994.JPEG,mountain tent,83.57923126220703
ILSVRC2012_val_00017010.JPEG,hourglass,84.34434509277344
ILSVRC2012_val_00017062.JPEG,lampshade,57.17307662963867
ILSVRC2012_val_00017092.JPEG,Saluki,97.0989990234375
ILSVRC2012_val_00017136.JPEG,cowboy boot,8.46514892578125
ILSVRC2012_val_00017142.JPEG,maillot,97.24787902832033
ILSVRC2012_val_00017166.JPEG,birdhouse,98.11321258544922
ILSVRC2012_val_00017201.JPEG,brass,99.3055419921875
ILSVRC2012_val_00017204.JPEG,cowboy boot,97.61682891845705
ILSVRC2012_val_00017229.JPEG,rugby ball,96.6799774169922
ILSVRC2012_val_00017232.JPEG,coral reef,89.44990539550781
ILSVRC2012_val_00017284.JPEG,soft-coated wheaten terrier,59.25718307495117
ILSVRC2012_val_00017288.JPEG,red wolf,97.3435287475586
ILSVRC2012_val_00017419.JPEG,restaurant,92.13191223144533
ILSVRC2012_val_00017449.JPEG,butternut squash,92.1180419921875
ILSVRC2012_val_00017535.JPEG,Norfolk terrier,77.49300384521484
ILSVRC2012_val_00017542.JPEG,hornbill,90.3760223388672
ILSVRC2012_val_00017582.JPEG,swab,75.26001739501953
ILSVRC2012_val_00017681.JPEG,coffeepot,97.2213897705078
ILSVRC2012_val_00017696.JPEG,pirate,71.928955078125
ILSVRC2012_val_00017713.JPEG,cocker spaniel,91.51876831054688
ILSVRC2012_val_00017723.JPEG,hot pot,85.06583404541016
ILSVRC2012_val_00017727.JPEG,long-horned beetle,90.53819274902344
ILSVRC2012_val_00017741.JPEG,acorn squash,87.4234390258789
ILSVRC2012_val_00017756.JPEG,chickadee,97.44491577148438
ILSVRC2012_val_00017825.JPEG,hoopskirt,93.55339050292967
ILSVRC2012_val_00017837.JPEG,handkerchief,76.43924713134766
ILSVRC2012_val_00017845.JPEG,cockroach,95.86778259277344
ILSVRC2012_val_00017861.JPEG,dogsled,95.080078125
ILSVRC2012_val_00017871.JPEG,whippet,92.6558837890625
ILSVRC2012_val_00017892.JPEG,beagle,80.58784484863281
ILSVRC2012_val_00017920.JPEG,toyshop,99.1657485961914
ILSVRC2012_val_00017978.JPEG,bookshop,99.1525650024414
ILSVRC2012_val_00018045.JPEG,Australian terrier,85.2079086303711
ILSVRC2012_val_00018050.JPEG,trench coat,93.91729736328124
ILSVRC2012_val_00018053.JPEG,sombrero,97.6290054321289
ILSVRC2012_val_00018084.JPEG,trailer truck,87.42780303955078
ILSVRC2012_val_00018111.JPEG,flatworm,91.7201690673828
ILSVRC2012_val_00018150.JPEG,coil,95.14967346191406
ILSVRC2012_val_00018163.JPEG,organ,93.93704223632812
ILSVRC2012_val_00018189.JPEG,daisy,95.44135284423828
ILSVRC2012_val_00018197.JPEG,little blue heron,91.1264877319336
ILSVRC2012_val_00018214.JPEG,paddlewheel,84.95177459716797
ILSVRC2012_val_00018249.JPEG,convertible,86.99678039550781
ILSVRC2012_val_00018281.JPEG,entertainment center,79.60360717773438
ILSVRC2012_val_00018283.JPEG,carbonara,95.07429504394533
ILSVRC2012_val_00018290.JPEG,bucket,68.48863220214844
ILSVRC2012_val_00018317.JPEG,tench,98.36064910888672
ILSVRC2012_val_00018374.JPEG,sunglasses,84.8025131225586
ILSVRC2012_val_00018468.JPEG,mushroom,2.0857133865356445
ILSVRC2012_val_00018474.JPEG,stage,94.17003631591795
ILSVRC2012_val_00018488.JPEG,pot,97.15225982666016
ILSVRC2012_val_00018497.JPEG,sarong,75.87329864501953
ILSVRC2012_val_00018523.JPEG,passenger car,97.67266082763672
ILSVRC2012_val_00018535.JPEG,cricket,68.24343872070312
ILSVRC2012_val_00018538.JPEG,medicine chest,90.02867889404297
ILSVRC2012_val_00018544.JPEG,dogsled,93.7313232421875
ILSVRC2012_val_00018550.JPEG,Yorkshire terrier,98.11321258544922
ILSVRC2012_val_00018560.JPEG,volcano,82.7077865600586
ILSVRC2012_val_00018596.JPEG,cocker spaniel,91.66667175292967
ILSVRC2012_val_00018661.JPEG,golfcart,94.93614196777344
ILSVRC2012_val_00018678.JPEG,entertainment center,93.63795471191406
ILSVRC2012_val_00018700.JPEG,pickup,98.33332824707033
ILSVRC2012_val_00018732.JPEG,whistle,8.304863929748535
ILSVRC2012_val_00018743.JPEG,cheetah,5.317667484283447
ILSVRC2012_val_00018781.JPEG,printer,75.59639739990234
ILSVRC2012_val_00018798.JPEG,football helmet,96.45629119873048
ILSVRC2012_val_00018814.JPEG,toyshop,74.21612548828125
ILSVRC2012_val_00018848.JPEG,common iguana,33.557159423828125
ILSVRC2012_val_00018859.JPEG,snow leopard,94.05069732666016
ILSVRC2012_val_00018861.JPEG,passenger car,93.43572235107422
ILSVRC2012_val_00018874.JPEG,gasmask,85.26464080810547
ILSVRC2012_val_00018888.JPEG,projectile,97.07147979736328
ILSVRC2012_val_00018896.JPEG,pineapple,97.03973388671876
ILSVRC2012_val_00018952.JPEG,jellyfish,97.94799041748048
ILSVRC2012_val_00018966.JPEG,little blue heron,98.37651824951172
ILSVRC2012_val_00018972.JPEG,Rottweiler,89.22911834716797
ILSVRC2012_val_00018978.JPEG,pitcher,46.75507354736328
ILSVRC2012_val_00019024.JPEG,jacamar,90.61146545410156
ILSVRC2012_val_00019073.JPEG,hornbill,96.35150909423828
ILSVRC2012_val_00019077.JPEG,baboon,0.2171425521373748
ILSVRC2012_val_00019147.JPEG,garbage truck,96.7432861328125
ILSVRC2012_val_00019194.JPEG,fountain pen,97.82608032226562
ILSVRC2012_val_00019197.JPEG,throne,69.00761413574219
ILSVRC2012_val_00019199.JPEG,carousel,45.80037689208984
ILSVRC2012_val_00019220.JPEG,giant schnauzer,83.31647491455078
ILSVRC2012_val_00019229.JPEG,container ship,95.40338134765624
ILSVRC2012_val_00019283.JPEG,basset,98.28990173339844
ILSVRC2012_val_00019290.JPEG,cucumber,93.38185119628906
ILSVRC2012_val_00019293.JPEG,barracouta,49.94547271728515
ILSVRC2012_val_00019318.JPEG,Brabancon griffon,90.38650512695312
ILSVRC2012_val_00019321.JPEG,grocery store,93.01283264160156
ILSVRC2012_val_00019332.JPEG,guillotine,96.61927795410156
ILSVRC2012_val_00019383.JPEG,king snake,91.05531311035156
ILSVRC2012_val_00019390.JPEG,bicycle-built-for-two,95.36957550048828
ILSVRC2012_val_00019423.JPEG,hen,97.3301010131836
ILSVRC2012_val_00019427.JPEG,llama,97.16971588134766
ILSVRC2012_val_00019429.JPEG,goose,94.3731689453125
ILSVRC2012_val_00019459.JPEG,goldfish,81.81694030761719
ILSVRC2012_val_00019474.JPEG,slot,93.8423080444336
ILSVRC2012_val_00019522.JPEG,jersey,62.89606475830078
ILSVRC2012_val_00019556.JPEG,harp,94.11248779296876
ILSVRC2012_val_00019559.JPEG,briard,79.78504943847656
ILSVRC2012_val_00019565.JPEG,bathtub,90.95071411132812
ILSVRC2012_val_00019596.JPEG,oil filter,90.01795196533203
ILSVRC2012_val_00019622.JPEG,teapot,92.34733581542967
ILSVRC2012_val_00019653.JPEG,banjo,77.82598114013672
ILSVRC2012_val_00019658.JPEG,swimming trunks,97.92467498779295
ILSVRC2012_val_00019666.JPEG,geyser,85.59176635742188
ILSVRC2012_val_00019681.JPEG,wild boar,90.80562591552734
ILSVRC2012_val_00019690.JPEG,comic book,93.42725372314452
ILSVRC2012_val_00019697.JPEG,bottlecap,89.26757049560547
ILSVRC2012_val_00019733.JPEG,coffee mug,36.25307846069336
ILSVRC2012_val_00019735.JPEG,lab coat,97.23249053955078
ILSVRC2012_val_00019743.JPEG,Italian greyhound,92.8571548461914
ILSVRC2012_val_00019745.JPEG,mitten,86.3570327758789
ILSVRC2012_val_00019754.JPEG,strawberry,74.73037719726562
ILSVRC2012_val_00019830.JPEG,Australian terrier,0.1955894976854324
ILSVRC2012_val_00019843.JPEG,sorrel,0.7493443489074707
ILSVRC2012_val_00019845.JPEG,bathing cap,97.25271606445312
ILSVRC2012_val_00019900.JPEG,sulphur butterfly,86.7776870727539
ILSVRC2012_val_00019905.JPEG,tile roof,88.39108276367188
ILSVRC2012_val_00019916.JPEG,hook,49.012794494628906
ILSVRC2012_val_00019918.JPEG,Doberman,93.53860473632812
ILSVRC2012_val_00019943.JPEG,parallel bars,89.31283569335938
ILSVRC2012_val_00019956.JPEG,coral reef,82.42787170410156
ILSVRC2012_val_00019966.JPEG,ringneck snake,92.44302368164062
ILSVRC2012_val_00019969.JPEG,pelican,77.3363037109375
ILSVRC2012_val_00019986.JPEG,horse cart,98.95832061767578
ILSVRC2012_val_00020015.JPEG,dalmatian,96.7639617919922
ILSVRC2012_val_00020041.JPEG,fig,89.95655059814453
ILSVRC2012_val_00020056.JPEG,fly,78.26085662841797
ILSVRC2012_val_00020062.JPEG,koala,95.26631927490234
ILSVRC2012_val_00020067.JPEG,spindle,59.68741989135742
ILSVRC2012_val_00020084.JPEG,wood rabbit,93.0212860107422
ILSVRC2012_val_00020088.JPEG,pineapple,91.3343276977539
ILSVRC2012_val_00020096.JPEG,planetarium,97.98265838623048
ILSVRC2012_val_00020103.JPEG,mousetrap,96.66667938232422
ILSVRC2012_val_00020107.JPEG,geyser,1.1051021814346311
ILSVRC2012_val_00020121.JPEG,bath towel,62.590579986572266
ILSVRC2012_val_00020143.JPEG,cowboy hat,87.337890625
ILSVRC2012_val_00020206.JPEG,mouse,74.63809967041016
ILSVRC2012_val_00020245.JPEG,swimming trunks,92.8408432006836
ILSVRC2012_val_00020247.JPEG,totem pole,92.668212890625
ILSVRC2012_val_00020250.JPEG,Sussex spaniel,95.0
ILSVRC2012_val_00020299.JPEG,paper towel,86.0896224975586
ILSVRC2012_val_00020308.JPEG,dung beetle,82.24952697753906
ILSVRC2012_val_00020318.JPEG,saltshaker,95.2563934326172
ILSVRC2012_val_00020323.JPEG,warthog,92.64356231689452
ILSVRC2012_val_00020359.JPEG,bassinet,95.74913787841795
ILSVRC2012_val_00020396.JPEG,cradle,78.94573211669922
ILSVRC2012_val_00020488.JPEG,Pomeranian,85.3324203491211
ILSVRC2012_val_00020536.JPEG,Dungeness crab,93.45828247070312
ILSVRC2012_val_00020587.JPEG,ptarmigan,0.8306242823600769
ILSVRC2012_val_00020603.JPEG,sarong,97.65967559814452
ILSVRC2012_val_00020651.JPEG,West Highland white terrier,98.9978485107422
ILSVRC2012_val_00020661.JPEG,Loafer,53.77208709716797
ILSVRC2012_val_00020725.JPEG,cash machine,79.49913024902344
ILSVRC2012_val_00020726.JPEG,black and gold garden spider,91.79805755615234
ILSVRC2012_val_00020757.JPEG,eel,28.236366271972656
ILSVRC2012_val_00020763.JPEG,barber chair,95.30233001708984
ILSVRC2012_val_00020769.JPEG,isopod,92.75515747070312
ILSVRC2012_val_00020771.JPEG,bolete,98.04248809814452
ILSVRC2012_val_00020784.JPEG,Pekinese,95.7904815673828
ILSVRC2012_val_00020787.JPEG,sundial,98.677978515625
ILSVRC2012_val_00020793.JPEG,toy poodle,89.7313461303711
ILSVRC2012_val_00020799.JPEG,mask,98.4687728881836
ILSVRC2012_val_00020823.JPEG,bluetick,72.293212890625
ILSVRC2012_val_00020910.JPEG,sea snake,97.18447875976562
ILSVRC2012_val_00020927.JPEG,boathouse,44.335479736328125
ILSVRC2012_val_00020963.JPEG,toy terrier,87.82086181640625
ILSVRC2012_val_00020991.JPEG,garden spider,56.43339920043945
ILSVRC2012_val_00020996.JPEG,sock,87.89936828613281
ILSVRC2012_val_00020999.JPEG,hognose snake,97.2140655517578
ILSVRC2012_val_00021008.JPEG,horse cart,0.8780263662338257
ILSVRC2012_val_00021016.JPEG,English springer,95.61949157714844
ILSVRC2012_val_00021057.JPEG,espresso maker,77.42770385742188
ILSVRC2012_val_00021129.JPEG,perfume,87.26775360107422
ILSVRC2012_val_00021156.JPEG,canoe,96.66170501708984
ILSVRC2012_val_00021173.JPEG,fire screen,94.56158447265624
ILSVRC2012_val_00021237.JPEG,Indian elephant,89.29608154296875
ILSVRC2012_val_00021250.JPEG,candle,97.19654846191406
ILSVRC2012_val_00021277.JPEG,cauliflower,97.5964813232422
ILSVRC2012_val_00021287.JPEG,rugby ball,97.70299530029295
ILSVRC2012_val_00021296.JPEG,Chesapeake Bay retriever,24.791423797607425
ILSVRC2012_val_00021305.JPEG,prairie chicken,82.80081939697266
ILSVRC2012_val_00021324.JPEG,jeep,69.03054809570312
ILSVRC2012_val_00021331.JPEG,baboon,3.246755599975586
ILSVRC2012_val_00021340.JPEG,bath towel,36.908912658691406
ILSVRC2012_val_00021371.JPEG,airship,30.537092208862305
ILSVRC2012_val_00021378.JPEG,rock crab,48.18399429321289
ILSVRC2012_val_00021379.JPEG,Leonberg,90.05224609375
ILSVRC2012_val_00021384.JPEG,accordion,90.9782257080078
ILSVRC2012_val_00021399.JPEG,syringe,93.25579833984376
ILSVRC2012_val_00021412.JPEG,cello,92.87097930908205
ILSVRC2012_val_00021493.JPEG,dalmatian,98.73625946044922
ILSVRC2012_val_00021518.JPEG,apiary,51.54679489135742
ILSVRC2012_val_00021581.JPEG,ear,82.85064697265625
ILSVRC2012_val_00021585.JPEG,jaguar,17.805591583251953
ILSVRC2012_val_00021600.JPEG,boathouse,98.30279541015624
ILSVRC2012_val_00021614.JPEG,barrow,35.874786376953125
ILSVRC2012_val_00021618.JPEG,Indian elephant,98.25131225585938
ILSVRC2012_val_00021689.JPEG,cello,96.26123046875
ILSVRC2012_val_00021691.JPEG,car wheel,96.15384674072266
ILSVRC2012_val_00021759.JPEG,space shuttle,95.0395278930664
ILSVRC2012_val_00021793.JPEG,stingray,92.10843658447266
ILSVRC2012_val_00021817.JPEG,castle,95.40972900390624
ILSVRC2012_val_00021844.JPEG,china cabinet,93.78951263427734
ILSVRC2012_val_00021851.JPEG,American coot,98.3569793701172
ILSVRC2012_val_00021861.JPEG,schooner,83.94446563720703
ILSVRC2012_val_00021937.JPEG,theater curtain,95.7134780883789
ILSVRC2012_val_00021959.JPEG,wreck,96.6516342163086
ILSVRC2012_val_00021976.JPEG,nipple,92.25200653076172
ILSVRC2012_val_00022003.JPEG,whiptail,94.54400634765624
ILSVRC2012_val_00022033.JPEG,swing,96.41104888916016
ILSVRC2012_val_00022038.JPEG,gong,71.57575225830078
ILSVRC2012_val_00022044.JPEG,dumbbell,87.02095031738281
ILSVRC2012_val_00022048.JPEG,screw,93.58029174804688
ILSVRC2012_val_00022060.JPEG,thimble,98.25764465332033
ILSVRC2012_val_00022084.JPEG,hoopskirt,97.60921478271484
ILSVRC2012_val_00022098.JPEG,confectionery,88.57879638671875
ILSVRC2012_val_00022109.JPEG,Bernese mountain dog,91.91730499267578
ILSVRC2012_val_00022148.JPEG,lorikeet,88.687744140625
ILSVRC2012_val_00022206.JPEG,knee pad,96.77420043945312
ILSVRC2012_val_00022248.JPEG,hen,98.611083984375
ILSVRC2012_val_00022271.JPEG,container ship,79.05634307861328
ILSVRC2012_val_00022314.JPEG,giant panda,43.49148178100586
ILSVRC2012_val_00022320.JPEG,colobus,93.33332061767578
ILSVRC2012_val_00022336.JPEG,thresher,14.78391456604004
ILSVRC2012_val_00022373.JPEG,American egret,96.14807891845705
ILSVRC2012_val_00022461.JPEG,soap dispenser,95.06017303466795
ILSVRC2012_val_00022464.JPEG,dining table,91.42330932617188
ILSVRC2012_val_00022471.JPEG,shoji,98.5074691772461
ILSVRC2012_val_00022522.JPEG,American alligator,0.6415417790412903
ILSVRC2012_val_00022541.JPEG,crane,95.35438537597656
ILSVRC2012_val_00022545.JPEG,American alligator,95.0
ILSVRC2012_val_00022558.JPEG,space heater,94.92645263671876
ILSVRC2012_val_00022573.JPEG,hippopotamus,91.83448028564452
ILSVRC2012_val_00022622.JPEG,great white shark,91.0452117919922
ILSVRC2012_val_00022629.JPEG,standard poodle,96.05172729492188
ILSVRC2012_val_00022672.JPEG,panpipe,93.06802368164062
ILSVRC2012_val_00022686.JPEG,Norfolk terrier,67.69351196289062
ILSVRC2012_val_00022705.JPEG,Blenheim spaniel,90.67273712158205
ILSVRC2012_val_00022709.JPEG,great grey owl,93.97541809082033
ILSVRC2012_val_00022731.JPEG,whiptail,98.956787109375
ILSVRC2012_val_00022732.JPEG,sea lion,62.292091369628906
ILSVRC2012_val_00022746.JPEG,packet,22.84761619567871
ILSVRC2012_val_00022747.JPEG,loupe,90.958251953125
ILSVRC2012_val_00022791.JPEG,gorilla,93.31937408447266
ILSVRC2012_val_00022835.JPEG,convertible,98.70574951171876
ILSVRC2012_val_00022836.JPEG,oxcart,96.95492553710938
ILSVRC2012_val_00022868.JPEG,Blenheim spaniel,96.875
ILSVRC2012_val_00022871.JPEG,rock crab,96.96218872070312
ILSVRC2012_val_00022877.JPEG,ocarina,66.84577178955078
ILSVRC2012_val_00022892.JPEG,rule,96.77420043945312
ILSVRC2012_val_00022929.JPEG,motor scooter,98.55070495605467
ILSVRC2012_val_00022936.JPEG,racer,87.57903289794922
ILSVRC2012_val_00022975.JPEG,airliner,93.7431411743164
ILSVRC2012_val_00023007.JPEG,oxcart,92.00596618652344
ILSVRC2012_val_00023019.JPEG,ram,92.69123077392578
ILSVRC2012_val_00023022.JPEG,radio,95.4343719482422
ILSVRC2012_val_00023081.JPEG,sea lion,96.7420654296875
ILSVRC2012_val_00023110.JPEG,restaurant,63.29440689086914
ILSVRC2012_val_00023120.JPEG,computer keyboard,98.8505630493164
ILSVRC2012_val_00023163.JPEG,sulphur butterfly,93.3418197631836
ILSVRC2012_val_00023235.JPEG,Saluki,73.06637573242188
ILSVRC2012_val_00023242.JPEG,English springer,55.43475341796875
ILSVRC2012_val_00023290.JPEG,bookcase,91.73176574707033
ILSVRC2012_val_00023303.JPEG,wire-haired fox terrier,73.59667205810547
ILSVRC2012_val_00023309.JPEG,shield,89.46171569824219
ILSVRC2012_val_00023318.JPEG,pop bottle,99.08257293701172
ILSVRC2012_val_00023320.JPEG,giant schnauzer,86.83454895019531
ILSVRC2012_val_00023325.JPEG,bannister,60.336429595947266
ILSVRC2012_val_00023331.JPEG,gasmask,98.59153747558594
ILSVRC2012_val_00023344.JPEG,black grouse,97.37242126464844
ILSVRC2012_val_00023376.JPEG,fountain,93.66844177246094
ILSVRC2012_val_00023381.JPEG,cicada,87.5
ILSVRC2012_val_00023419.JPEG,pay-phone,97.35417938232422
ILSVRC2012_val_00023452.JPEG,jellyfish,89.65125274658203
ILSVRC2012_val_00023454.JPEG,black stork,96.6280746459961
ILSVRC2012_val_00023485.JPEG,packet,88.10926818847656
ILSVRC2012_val_00023507.JPEG,cab,95.8853759765625
ILSVRC2012_val_00023544.JPEG,black and gold garden spider,87.32831573486328
ILSVRC2012_val_00023600.JPEG,hatchet,96.41681671142578
ILSVRC2012_val_00023625.JPEG,cassette player,96.34376525878906
ILSVRC2012_val_00023648.JPEG,bathing cap,95.1124496459961
ILSVRC2012_val_00023681.JPEG,book jacket,97.15863037109376
ILSVRC2012_val_00023682.JPEG,neck brace,94.381103515625
ILSVRC2012_val_00023725.JPEG,trifle,59.16346740722656
ILSVRC2012_val_00023733.JPEG,rule,98.528564453125
ILSVRC2012_val_00023758.JPEG,tailed frog,97.48893737792967
ILSVRC2012_val_00023759.JPEG,African crocodile,41.84745407104492
ILSVRC2012_val_00023782.JPEG,Scottish deerhound,85.85099029541016
ILSVRC2012_val_00023814.JPEG,bow tie,88.6520767211914
ILSVRC2012_val_00023824.JPEG,Brittany spaniel,80.4681396484375
ILSVRC2012_val_00023840.JPEG,Dungeness crab,97.7376937866211
ILSVRC2012_val_00023884.JPEG,Samoyed,84.31570434570312
ILSVRC2012_val_00023933.JPEG,gazelle,46.028106689453125
ILSVRC2012_val_00023937.JPEG,soup bowl,97.65441131591795
ILSVRC2012_val_00023944.JPEG,coral reef,89.64020538330078
ILSVRC2012_val_00023954.JPEG,black widow,96.31211853027344
ILSVRC2012_val_00023963.JPEG,remote control,99.47642517089844
ILSVRC2012_val_00023969.JPEG,hamster,97.8723602294922
ILSVRC2012_val_00024018.JPEG,modem,86.91398620605469
ILSVRC2012_val_00024038.JPEG,maypole,83.47474670410156
ILSVRC2012_val_00024063.JPEG,toucan,97.0782470703125
ILSVRC2012_val_00024104.JPEG,gong,95.31332397460938
ILSVRC2012_val_00024111.JPEG,ski,96.45259857177734
ILSVRC2012_val_00024113.JPEG,acorn,97.2589874267578
ILSVRC2012_val_00024116.JPEG,balloon,24.872201919555664
ILSVRC2012_val_00024139.JPEG,reflex camera,93.08294677734376
ILSVRC2012_val_00024207.JPEG,gown,37.71277618408203
ILSVRC2012_val_00024221.JPEG,loggerhead,68.99890899658203
ILSVRC2012_val_00024224.JPEG,head cabbage,97.38525390625
ILSVRC2012_val_00024225.JPEG,loudspeaker,92.33360290527344
ILSVRC2012_val_00024227.JPEG,frilled lizard,89.57573699951172
ILSVRC2012_val_00024232.JPEG,acorn squash,73.44414520263672
ILSVRC2012_val_00024245.JPEG,nail,95.87203979492188
ILSVRC2012_val_00024263.JPEG,sliding door,98.41504669189452
ILSVRC2012_val_00024310.JPEG,passenger car,90.15452575683594
ILSVRC2012_val_00024350.JPEG,bathing cap,97.3460464477539
ILSVRC2012_val_00024383.JPEG,black stork,98.54708862304688
ILSVRC2012_val_00024404.JPEG,black and gold garden spider,94.29147338867188
ILSVRC2012_val_00024450.JPEG,triumphal arch,97.05882263183594
ILSVRC2012_val_00024451.JPEG,binder,92.37522888183594
ILSVRC2012_val_00024456.JPEG,hourglass,92.4057846069336
ILSVRC2012_val_00024486.JPEG,redbone,98.21427917480467
ILSVRC2012_val_00024488.JPEG,langur,66.66666412353516
ILSVRC2012_val_00024529.JPEG,kit fox,59.58038330078125
ILSVRC2012_val_00024597.JPEG,scorpion,89.41986846923828
ILSVRC2012_val_00024599.JPEG,ringneck snake,86.57466125488281
ILSVRC2012_val_00024611.JPEG,guacamole,95.4412841796875
ILSVRC2012_val_00024628.JPEG,trolleybus,98.06262969970705
ILSVRC2012_val_00024636.JPEG,cairn,93.75
ILSVRC2012_val_00024675.JPEG,Rhodesian ridgeback,95.44293212890624
ILSVRC2012_val_00024680.JPEG,park bench,96.4437484741211
ILSVRC2012_val_00024684.JPEG,whiptail,92.80364990234376
ILSVRC2012_val_00024703.JPEG,worm fence,93.59333038330078
ILSVRC2012_val_00024753.JPEG,triceratops,79.69102478027344
ILSVRC2012_val_00024759.JPEG,bighorn,97.19181823730467
ILSVRC2012_val_00024773.JPEG,jacamar,96.40852355957033
ILSVRC2012_val_00024785.JPEG,Great Pyrenees,97.368408203125
ILSVRC2012_val_00024820.JPEG,streetcar,95.27018737792967
ILSVRC2012_val_00024858.JPEG,wood rabbit,94.58345794677734
ILSVRC2012_val_00024861.JPEG,patio,98.25025939941406
ILSVRC2012_val_00024899.JPEG,computer keyboard,81.00442504882812
ILSVRC2012_val_00024905.JPEG,soccer ball,97.56097412109376
ILSVRC2012_val_00024956.JPEG,black widow,2.1615755558013916
ILSVRC2012_val_00024961.JPEG,Chihuahua,2.6208014488220215
ILSVRC2012_val_00024987.JPEG,koala,95.1026611328125
ILSVRC2012_val_00025024.JPEG,trimaran,93.9443817138672
ILSVRC2012_val_00025026.JPEG,water snake,95.86770629882812
ILSVRC2012_val_00025028.JPEG,convertible,98.1439208984375
ILSVRC2012_val_00025034.JPEG,hammer,98.21427917480467
ILSVRC2012_val_00025038.JPEG,tub,97.21227264404295
ILSVRC2012_val_00025059.JPEG,Rottweiler,98.12041473388672
ILSVRC2012_val_00025078.JPEG,china cabinet,78.74486541748047
ILSVRC2012_val_00025085.JPEG,Blenheim spaniel,24.22478485107422
ILSVRC2012_val_00025100.JPEG,sliding door,94.14657592773438
ILSVRC2012_val_00025104.JPEG,Gila monster,0.4298315644264221
ILSVRC2012_val_00025116.JPEG,impala,7.081602096557617
ILSVRC2012_val_00025131.JPEG,pickup,97.8510284423828
ILSVRC2012_val_00025147.JPEG,vizsla,82.12091064453125
ILSVRC2012_val_00025151.JPEG,goldfinch,95.16561889648438
ILSVRC2012_val_00025156.JPEG,jersey,93.99666595458984
ILSVRC2012_val_00025186.JPEG,coffeepot,89.2215805053711
ILSVRC2012_val_00025226.JPEG,anemone fish,94.91659545898438
ILSVRC2012_val_00025232.JPEG,apiary,91.20916748046876
ILSVRC2012_val_00025242.JPEG,indri,3.842564105987549
ILSVRC2012_val_00025252.JPEG,ant,51.66748046875
ILSVRC2012_val_00025254.JPEG,cowboy hat,72.05459594726562
ILSVRC2012_val_00025271.JPEG,toilet seat,78.83955383300781
ILSVRC2012_val_00025275.JPEG,jersey,65.47877502441406
ILSVRC2012_val_00025281.JPEG,pineapple,17.98427391052246
ILSVRC2012_val_00025296.JPEG,corn,99.48184967041016
ILSVRC2012_val_00025298.JPEG,sundial,16.190641403198242
ILSVRC2012_val_00025307.JPEG,lycaenid,97.67442321777344
ILSVRC2012_val_00025348.JPEG,axolotl,93.64436340332033
ILSVRC2012_val_00025350.JPEG,book jacket,94.4990692138672
ILSVRC2012_val_00025386.JPEG,accordion,94.79466247558594
ILSVRC2012_val_00025415.JPEG,canoe,53.84477615356445
ILSVRC2012_val_00025421.JPEG,little blue heron,99.27369689941406
ILSVRC2012_val_00025433.JPEG,golfcart,92.24539947509766
ILSVRC2012_val_00025538.JPEG,crutch,46.81172180175781
ILSVRC2012_val_00025547.JPEG,milk can,88.28984069824219
ILSVRC2012_val_00025612.JPEG,banjo,92.01949310302734
ILSVRC2012_val_00025657.JPEG,cab,95.31232452392578
ILSVRC2012_val_00025662.JPEG,wombat,80.47465515136719
ILSVRC2012_val_00025663.JPEG,jackfruit,95.37085723876952
ILSVRC2012_val_00025680.JPEG,Weimaraner,91.02182006835938
ILSVRC2012_val_00025693.JPEG,cauliflower,96.2305679321289
ILSVRC2012_val_00025696.JPEG,redbone,97.91516876220705
ILSVRC2012_val_00025781.JPEG,drum,5.2791056632995605
ILSVRC2012_val_00025824.JPEG,box turtle,97.5970458984375
ILSVRC2012_val_00025827.JPEG,tow truck,87.84798431396484
ILSVRC2012_val_00025837.JPEG,ballpoint,40.40401840209961
ILSVRC2012_val_00025850.JPEG,cardigan,68.61988830566406
ILSVRC2012_val_00025863.JPEG,electric locomotive,97.01742553710938
ILSVRC2012_val_00025893.JPEG,coffee mug,89.49462890625
ILSVRC2012_val_00025913.JPEG,great grey owl,95.84893035888672
ILSVRC2012_val_00025938.JPEG,green snake,93.252685546875
ILSVRC2012_val_00025957.JPEG,kit fox,93.12168884277344
ILSVRC2012_val_00025973.JPEG,custard apple,93.6121826171875
ILSVRC2012_val_00025979.JPEG,lorikeet,97.91667938232422
